Restaurant Name,Category,Dish,Price
Pizzeria Stopiątka Wrzeszcz,Pizza Luksusowa,Zagraniczna,"48,00 zł"
Pizzeria Stopiątka Wrzeszcz,Pizza Luksusowa,Kanarovelove,"48,00 zł"
Pizzeria Stopiątka Wrzeszcz,Sałaty,Fresca,"29,00 zł"
Pizzeria Stopiątka Wrzeszcz,Sałaty,Stopiątka Cesar,"31,00 zł"
Pizzeria Stopiątka Wrzeszcz,Sałaty,Stopiątka Greca,"29,00 zł"
Pizzeria Stopiątka Wrzeszcz,Sałaty,Stopiątka Fit Bacon,"31,00 zł"
Pizzeria Stopiątka Wrzeszcz,Sałaty,Stopiątka Caprese,"27,00 zł"
Pizzeria Stopiątka Wrzeszcz,Makarony,Gnocchi con Carciofi,"32,00 zł"
Pizzeria Stopiątka Wrzeszcz,Makarony,Spaghetti Bolognese,"34,00 zł"
Pizzeria Stopiątka Wrzeszcz,Makarony,Penne Pomodoro,"34,00 zł"
Pizzeria Stopiątka Wrzeszcz,Makarony,Tagliatelle alla Carbonara,"34,00 zł"
Pizzeria Stopiątka Wrzeszcz,Makarony,Penne al Pesto,"29,00 zł"
Pizzeria Stopiątka Wrzeszcz,Napoje,Jedynka,"14,00 zł"
Pizzeria Stopiątka Wrzeszcz,Napoje,Fuzetea,"10,90 zł"
Pizzeria Stopiątka Wrzeszcz,Napoje,"Coca-Cola 0,5L","8,00 zł"
Pizzeria Stopiątka Wrzeszcz,Napoje,"Coca-Cola 0,85L","14,00 zł"
Pizzeria Stopiątka Wrzeszcz,Napoje,"Coca-Cola Zero 0,5L","8,00 zł"
Pizzeria Stopiątka Wrzeszcz,Napoje,"Coca-Cola Zero 0,85L","14,00 zł"
Pizzeria Stopiątka Wrzeszcz,Napoje,"Fanta 0,5L","8,00 zł"
Pizzeria Stopiątka Wrzeszcz,Napoje,"Fanta 0,85L","14,00 zł"
Pizzeria Stopiątka Wrzeszcz,Napoje,"Sprite 0,5L","8,00 zł"
Pizzeria Stopiątka Wrzeszcz,Napoje,"Sprite 0,85L","14,00 zł"
Pizzeria Stopiątka Wrzeszcz,Napoje,Kropla Beskidu,"8,00 zł"
Masna Micha,KANAPKI I TOSTY,VEGE KANAPKA ZE STRIPSAMI Z BOCZNIAKA I KIMCHI 🌿🌿,"16,00 zł"
Masna Micha,KANAPKI I TOSTY,KANAPKA GYROS,"16,00 zł"
Masna Micha,KANAPKI I TOSTY,AWOKADO TOSTY 🌿,"31,50 zł"
Masna Micha,KANAPKI I TOSTY,ANGIELSKIE TOSTY,"29,00 zł"
Masna Micha,PRZEKĄSKI,FRYTKI Z ZIEMNIAKÓW 150G Z KETCHUPEM,"15,00 zł"
Masna Micha,PRZEKĄSKI,FRYTKI Z BATATÓW 150G  Z DRESSIGIEM ZIOŁOWO - CZOSNKOWYM,"19,00 zł"
Masna Micha,PRZEKĄSKI,STRIPSY Z INDYKA 150G Z DRESINGIEM CZOSNKOWO - ZIOŁOWYM,"20,00 zł"
Masna Micha,PRZEKĄSKI,STRIPSY Z BOCZNIAKÓW 150G Z DRESSINGIEM SRIRACHA - MAJO,"19,00 zł"
Masna Micha,PRZEKĄSKI,FALAFELE (5 SZT) Z DRESSINGIEM SATAY,"13,00 zł"
Masna Micha,PRZEKĄSKI,KREWETKI W TEMPURZE 5 SZT (31/40) Z DRESSINGIEM AZJATYCKIM,"15,00 zł"
Masna Micha,ŚNIADANIA,AWOKADO TOSTY 🌿,"31,50 zł"
Masna Micha,ŚNIADANIA,ANGIELSKIE TOSTY,"29,00 zł"
Masna Micha,BOWLE,FETA U SZPARAGA🌿,"42,00 zł"
Masna Micha,BOWLE,KETO BOWL🍥,"42,00 zł"
Masna Micha,BOWLE,WEGE KIM YUM🌿🌶,"33,00 zł"
Masna Micha,BOWLE,VEGE TRAINPRO - BOWL DLA AKTYWNYCH 🌿🌿🍥,"36,00 zł"
Masna Micha,BOWLE,BURRATA BOWL,"48,00 zł"
Masna Micha,BOWLE,WEGE EL GRECO - BOWL Z HALLOUMI W TEMPURZE🌿,"35,00 zł"
Masna Micha,BOWLE,EL GRECO - BOWL Z KREWETKAMI W TEMPURZE,"40,00 zł"
Masna Micha,BOWLE,KIM YUM 🌶- KOREAŃSKI BOWL,"37,00 zł"
Masna Micha,BOWLE,NIEZŁY MEKSYK - BURRITO Z WOŁOWINY BOWL🌶,"39,00 zł"
Masna Micha,BOWLE,VEGE SHOARMA BOWL🌿🌿🌶,"39,50 zł"
Masna Micha,BOWLE,VEGE NIGHT IN BANGKOK BOWL - BOCZNIAK🌿🌿,"35,00 zł"
Masna Micha,BOWLE,SHOARMA BOWL🌶,"34,00 zł"
Masna Micha,BOWLE,TERIYAKI BOWL🌶,"33,50 zł"
Masna Micha,BOWLE,GLIK CHILL INDYK - BOWL NISKOGLIKEMICZNY🍥,"39,00 zł"
Masna Micha,BOWLE,TIKKA MASALA BOWL🌶🍥,"36,00 zł"
Masna Micha,BOWLE,NIGHT IN BANGKOK BOWL,"37,50 zł"
Masna Micha,BOWLE,POLSKI BOWL,"33,00 zł"
Masna Micha,BOWLE,SPOKO MAROKO🌿🌿🍥,"31,50 zł"
Masna Micha,BOWLE,VEGE POLSKI BOWL🌿🌿,"33,50 zł"
Masna Micha,BOWLE,FARMERSKI BOWL,"37,00 zł"
Masna Micha,BOWLE,WEGE GLIK CHILL - BOWL NISKOGLIKEMICZNY🌿🌿🍥,"38,00 zł"
Masna Micha,BOWLE,TRAINPRO BOWL DLA AKTYWNYCH🍥,"40,00 zł"
Masna Micha,SUSHI BOWLE,TOKIO DRIFT - SUSHI BOWL,"46,00 zł"
Masna Micha,SUSHI BOWLE,DATE IN JAPAN SUSHI BOWL,"47,00 zł"
Masna Micha,SUSHI BOWLE,SAMURAJ SUSHI BOWL,"47,00 zł"
Masna Micha,SUSHI BOWLE,VEGE SAMURAJ SUSHI BOWL 🌿🌿,"36,00 zł"
Masna Micha,SUSHI BOWLE,VEGE SUSHI BOWL🌿🌿,"38,00 zł"
Masna Micha,WRAPY,BURRITO WRAP🌶,"37,00 zł"
Masna Micha,WRAPY,TERIYAKI WRAP🌶,"32,50 zł"
Masna Micha,WRAPY,SHOARMA WRAP 🌶,"33,50 zł"
Masna Micha,WRAPY,VEGE DZIĘKCZYNIENIA WRAP - BOCZNIAK🌿🌿🌶,"33,00 zł"
Masna Micha,WRAPY,DZIĘKCZYNIENIA WRAP🌶,"35,00 zł"
Masna Micha,WRAPY,FALAFEL WRAP 🌿🌿,"31,00 zł"
Masna Micha,WRAPY,WRAP EL GRECO - Z HALLOUMI W TEMPURZE🌿,"37,00 zł"
Masna Micha,WRAPY,SZARPI WRAP,"32,50 zł"
Masna Micha,WRAPY,WRAP EL GRECO - Z KREWETKAMI W TEMPURZE,"40,50 zł"
Masna Micha,WRAPY,VEGE SHOARMA WRAP🌿🌿🌶,"41,50 zł"
Masna Micha,WRAPY,CHEAT DAY WRAP,"35,00 zł"
Masna Micha,DLA DZIECI,MASNA PASTA - PENNE Z INDYKIEM,"27,00 zł"
Masna Micha,DLA DZIECI,DINO WRAP,"25,50 zł"
Masna Micha,DLA DZIECI,STRIPSY Z INDYKA Z FRYTKAMI Z ZIEMNIAKÓW Z SAŁATKĄ Z OGÓRKÓW,"27,00 zł"
Masna Micha,DLA DZIECI,STRIPSY Z INDYKA Z FRYTKAMI Z BATATÓW I SAŁATKĄ Z OGÓRKA,"30,00 zł"
Masna Micha,DLA DZIECI,DONATY Z JABŁKIEM I MUSEM TRUSKAWKOWYM 🌿,"24,00 zł"
Masna Micha,DLA DZIECI,FRYTKI Z BATATÓW Z KETCHUPEM🌿🌿,"19,00 zł"
Masna Micha,DLA DZIECI,FTYTKI Z ZIEMNIAKÓW Z KETCHUPEM🌿🌿,"16,00 zł"
Masna Micha,ZUPY,CHŁODNIK Z BOTWINKI Z MAŚLANKĄ I JAJKIEM🌿,"15,00 zł"
Masna Micha,ZUPY,ZUPA TAJSKA Z KURCZAKIEM I MAKARONEM RYŻOWYM🌶🍥,"18,00 zł"
Masna Micha,ZUPY,ZUPA OGÓRKOWA NA WĘDZONCE,"15,00 zł"
Masna Micha,ZUPY,ZUPA GRZYBOWA🌿🍥,"16,00 zł"
Masna Micha,ZUPY,ŻUREK - ZUPA,"17,00 zł"
Masna Micha,ZUPY,HARIRA - ZUPA MAROKAŃSKA 🌿🌿🌶,"15,00 zł"
Masna Micha,ZUPY,ZUPA POMIDOROWA Z ORZO I INDYKIEM,"15,00 zł"
Masna Micha,DRESSINGI,BALSAMICO-VINEGRETTE🌿🌿🍥,"4,00 zł"
Masna Micha,DRESSINGI,MANGO-CHILI DRESSING 🌿🌿🍥🌶,"4,00 zł"
Masna Micha,DRESSINGI,AZJATYCKI DRESSING 80ML🌿🌿,"4,00 zł"
Masna Micha,DRESSINGI,PROTEINOWY DRESSING 80ML🌿🍥,"4,00 zł"
Masna Micha,DRESSINGI,VEGAŃSKI MAJONEZ DRESSING 80ML🌿🌿🍥,"4,00 zł"
Masna Micha,DRESSINGI,CHILI DRESSING 80ML🌿🌿🌶🍥,"4,00 zł"
Masna Micha,DRESSINGI,MASNY KETCHUP 80ML🌿🌿,"4,00 zł"
Masna Micha,DRESSINGI,ZIOŁOWO - CZOSNKOWY DRESSING 80ML🌿🍥,"4,00 zł"
Masna Micha,DRESSINGI,SATAY DRESSING 80 ML🍥🌿🌿,"4,00 zł"
Masna Micha,DRESSINGI,BBQ DRESSING 80ML🌿🌿🍥,"4,00 zł"
Masna Micha,DRESSINGI,SRIRACHA MAJO DRESSING🌿🌿🍥🌶,"4,00 zł"
Masna Micha,NAPOJE,SOK WYCISKANY,"17,00 zł"
Masna Micha,NAPOJE,On Lemon,"15,00 zł"
SurfBurger Wrzeszcz,Bestsellery,Forfiter,"42,90 zł"
SurfBurger Wrzeszcz,Bestsellery,Szefa,"46,90 zł"
SurfBurger Wrzeszcz,Bestsellery,Double Trouble z frytkami i lemoniadą,"57,90 zł"
SurfBurger Wrzeszcz,Bestsellery,Karmel z frytkami i lemoniadą,"56,90 zł"
SurfBurger Wrzeszcz,Bestsellery,Amerykanusz z frytkami i lemoniadą,"59,90 zł"
SurfBurger Wrzeszcz,Burgery z frytkami + napój gratis,Szefa z frytkami i lemoniadą,"60,90 zł"
SurfBurger Wrzeszcz,Burgery z frytkami + napój gratis,Specjal z frytkami i lemoniadą,"53,90 zł"
SurfBurger Wrzeszcz,Burgery z frytkami + napój gratis,Nacho z frytkami i lemoniadą,"57,90 zł"
SurfBurger Wrzeszcz,Burgery z frytkami + napój gratis,Gangsta z frytkami i lemoniadą,"69,90 zł"
SurfBurger Wrzeszcz,Burgery z frytkami + napój gratis,Ostry z frytkami i lemoniadą,"54,90 zł"
SurfBurger Wrzeszcz,Burgery z frytkami + napój gratis,Forfiter z frytkami i lemoniadą,"53,90 zł"
SurfBurger Wrzeszcz,Burgery z frytkami + napój gratis,Seruś z frytkami i lemoniadą,"48,90 zł"
SurfBurger Wrzeszcz,Burgery z frytkami + napój gratis,Falafel z frytkami i lemoniadą,"51,90 zł"
SurfBurger Wrzeszcz,Burgery z frytkami + napój gratis,Wege z frytkami i lemoniadą,"53,90 zł"
SurfBurger Wrzeszcz,Burgery z frytkami + napój gratis,Zestaw Truflowy,"60,90 zł"
SurfBurger Wrzeszcz,Burgery z frytkami + napój gratis,Zestaw Słodka koza,"56,90 zł"
SurfBurger Wrzeszcz,Burgery z frytkami + napój gratis,Zestaw Włoski 2.0,"56,90 zł"
SurfBurger Wrzeszcz,Burgery z frytkami + napój gratis,Zestaw Szarper,"60,90 zł"
SurfBurger Wrzeszcz,Burgery z frytkami + napój gratis,Zestaw Tajdeusz,"54,90 zł"
SurfBurger Wrzeszcz,Burgery wołowe,Amerykanusz,"46,90 zł"
SurfBurger Wrzeszcz,Burgery wołowe,Double Trouble,"44,90 zł"
SurfBurger Wrzeszcz,Burgery wołowe,Specjal,"40,90 zł"
SurfBurger Wrzeszcz,Burgery wołowe,Nacho,"44,90 zł"
SurfBurger Wrzeszcz,Burgery wołowe,Karmel,"43,90 zł"
SurfBurger Wrzeszcz,Burgery wołowe,Gangsta,"56,90 zł"
SurfBurger Wrzeszcz,Burgery wołowe,Ostry,"41,90 zł"
SurfBurger Wrzeszcz,Burgery wołowe,Truflowy,"47,90 zł"
SurfBurger Wrzeszcz,Burgery wołowe,Słodka koza,"43,80 zł"
SurfBurger Wrzeszcz,Burgery wołowe,Włoski 2.0,"43,90 zł"
SurfBurger Wrzeszcz,Burgery z szarpaną wieprzowiną,Poszarpany,"46,90 zł"
SurfBurger Wrzeszcz,Burgery z szarpaną wieprzowiną,Zestaw Poszarpany,"59,90 zł"
SurfBurger Wrzeszcz,Burgery z szarpaną wieprzowiną,Szarper,"47,90 zł"
SurfBurger Wrzeszcz,Burgery z kurczakiem,Kanadyjczyk,"44,90 zł"
SurfBurger Wrzeszcz,Burgery z kurczakiem,Zestaw Kanadyjczyk,"57,90 zł"
SurfBurger Wrzeszcz,Burgery z kurczakiem,Tajdeusz,"41,90 zł"
SurfBurger Wrzeszcz,Burgery vege,Seruś,"36,90 zł"
SurfBurger Wrzeszcz,Burgery vege,Wege,"41,90 zł"
SurfBurger Wrzeszcz,Burgery vege,Falafel,"39,90 zł"
SurfBurger Wrzeszcz,Dirty fries,Czizz bacon,"32,90 zł"
SurfBurger Wrzeszcz,Dirty fries,Crispy vegan,"30,90 zł"
SurfBurger Wrzeszcz,Dirty fries,Poszarpane,"37,90 zł"
SurfBurger Wrzeszcz,Dirty fries,Czizz bacon zestaw,"39,90 zł"
SurfBurger Wrzeszcz,Dirty fries,Crispy vegan zestaw,"37,90 zł"
SurfBurger Wrzeszcz,Dirty fries,Poszarpane zestaw,"44,90 zł"
SurfBurger Wrzeszcz,Przekąski,Frytki,"14,90 zł"
SurfBurger Wrzeszcz,Przekąski,Krążki cebulowe,"13,90 zł"
SurfBurger Wrzeszcz,Przekąski,Mozzarella sticks,"20,90 zł"
SurfBurger Wrzeszcz,Przekąski,Chili Cheese Toppers,"20,90 zł"
SurfBurger Wrzeszcz,Napoje,Coca-Cola puszka,"10,00 zł"
SurfBurger Wrzeszcz,Napoje,Fanta puszka,"10,00 zł"
SurfBurger Wrzeszcz,Napoje,Sprite puszka,"10,00 zł"
SurfBurger Wrzeszcz,Napoje,Kropla beskidu,"8,00 zł"
SurfBurger Wrzeszcz,Sosy,Sos,"3,50 zł"
SurfBurger Wrzeszcz,Sosy,Zestaw 3 sosów,"8,00 zł"
Restauracja Kuchnia Polska Rzeźnia,"Zestawy Promocyjne - Gratis Chipsy Lay's!
",I Zestaw,"49,00 zł"
Restauracja Kuchnia Polska Rzeźnia,"Zestawy Promocyjne - Gratis Chipsy Lay's!
",II Zestaw,"49,00 zł"
Restauracja Kuchnia Polska Rzeźnia,"Zestawy Promocyjne - Gratis Chipsy Lay's!
",III Zestaw,"49,00 zł"
Restauracja Kuchnia Polska Rzeźnia,Zupy,Rosół,Brak danych
Restauracja Kuchnia Polska Rzeźnia,Zupy,Zupa pomidorowa,Brak danych
Restauracja Kuchnia Polska Rzeźnia,Zupy,Żurek,Brak danych
Restauracja Kuchnia Polska Rzeźnia,Dania obiadowe,Śledź w śmietanie,Brak danych
Restauracja Kuchnia Polska Rzeźnia,Dania obiadowe,Pierogi ruskie z cebulką,Brak danych
Restauracja Kuchnia Polska Rzeźnia,Dania obiadowe,Pierogi z mięsem i cebulką,Brak danych
Restauracja Kuchnia Polska Rzeźnia,Dania obiadowe,Pierogi z twarogiem na słodko ze śmietaną,Brak danych
Restauracja Kuchnia Polska Rzeźnia,Dania obiadowe,Kotlet mielony,Brak danych
Restauracja Kuchnia Polska Rzeźnia,Dania obiadowe,Gołąbki w sosie pomidorowym,Brak danych
Restauracja Kuchnia Polska Rzeźnia,Dania obiadowe,Schabowy tradycyjny,Brak danych
Restauracja Kuchnia Polska Rzeźnia,Dania obiadowe,Pierś z kurczaka panierowana,Brak danych
Restauracja Kuchnia Polska Rzeźnia,Dania obiadowe,Devolay z serem,Brak danych
Restauracja Kuchnia Polska Rzeźnia,Dania obiadowe,Gulasz wieprzowy,Brak danych
Restauracja Kuchnia Polska Rzeźnia,Przekąski na ciepło,Frytki z sosem,Brak danych
Restauracja Kuchnia Polska Rzeźnia,Przekąski na ciepło,Placki ziemniaczane ze śmietaną i cukrem,Brak danych
Restauracja Kuchnia Polska Rzeźnia,Przekąski na ciepło,Bigos z pieczywem,Brak danych
Restauracja Kuchnia Polska Rzeźnia,Przekąski na ciepło,Kiełbaska na gorąco,Brak danych
Restauracja Kuchnia Polska Rzeźnia,Przekąski na ciepło,Placki z gulaszem,Brak danych
Restauracja Kuchnia Polska Rzeźnia,Przekąski na zimno,Śledź w śmietanie z pieczywem,Brak danych
Restauracja Kuchnia Polska Rzeźnia,Napoje,"Pepsi 0,33l","8,00 zł"
Restauracja Kuchnia Polska Rzeźnia,Napoje,"Pepsi Max 0,33l","8,00 zł"
Restauracja Kuchnia Polska Rzeźnia,Napoje,"7up 0,33l","8,00 zł"
Restauracja Kuchnia Polska Rzeźnia,Napoje,"Mirinda 0,33l","8,00 zł"
Restauracja Kuchnia Polska Rzeźnia,Napoje,"Lipton Peach 0,33l","8,00 zł"
Restauracja Kuchnia Polska Rzeźnia,Napoje,"Lipton Green 0,33l","8,00 zł"
Restauracja Kuchnia Polska Rzeźnia,Napoje,"Lipton Lemon 0,33l","8,00 zł"
Restauracja Kuchnia Polska Rzeźnia,Napoje,"Sok Toma czarna porzeczka 0,33l","8,00 zł"
Restauracja Kuchnia Polska Rzeźnia,Napoje,"Sok Toma multiwitamina 0,33l","8,00 zł"
Restauracja Kuchnia Polska Rzeźnia,Napoje,"Sok Toma jabłkowy 0,33l","8,00 zł"
Restauracja Kuchnia Polska Rzeźnia,Napoje,"Sok Toma pomarańczowy 0,33l","8,00 zł"
Restauracja Kuchnia Polska Rzeźnia,Napoje,"woda gazowana Kropla Beskidu 0,5l","8,00 zł"
Restauracja Kuchnia Polska Rzeźnia,Napoje,"woda niegazowana Kropla Beskidu 0,5l","8,00 zł"
Restauracja Kuchnia Polska Rzeźnia,Napoje,"Lemoniada cytrynowa z nutą mięty 0,3l","10,00 zł"
Restauracja Kuchnia Polska Rzeźnia,Napoje,"Kompot jabłkowo malinowy 0,33l","8,00 zł"
Bar Niko,Pizza,"Pizza Szynka, pieczarki",Brak danych
Bar Niko,Pizza,Pizza Hawajska,Brak danych
Bar Niko,Pizza,"Zestaw 1/2 pizza, frytki, kompot",Brak danych
Bar Niko,Spaghetti,Spaghetti Napoli,Brak danych
Bar Niko,Spaghetti,Spaghetti Bolońskie,Brak danych
Bar Niko,Spaghetti,Spaghetti Pieczarkowe,Brak danych
Bar Niko,Pasta,Pasta Arabiatta,Brak danych
Bar Niko,Pasta,Pasta Szpinakowa,Brak danych
Bar Niko,Pasta,Pasta  z kurkumą i warzywami,Brak danych
Bar Niko,Pasta,Pasta z suszonymi pomidorami i szynką,Brak danych
Bar Niko,Pasta,Pasta  alla Carbonara,Brak danych
Bar Niko,Dania inne,Lasagne mięsna,Brak danych
Bar Niko,Dania inne,Naleśniki z twarogiem na słodko,Brak danych
Bar Niko,Napoje,Woda,Brak danych
Bar Niko,Napoje,Fanta,Brak danych
Bar Niko,Napoje,Sprite,Brak danych
Bar Niko,Napoje,Sok Cappy,Brak danych
Bar Niko,Napoje,Fuzetea,Brak danych
Bar Niko,Na mały głód,Frytki,Brak danych
Bar Niko,Na mały głód,Sałatka,Brak danych
Avocado SPOT,Śniadania & Smoothie,Smoothie śniadaniowe,"20,00 zł"
Avocado SPOT,Śniadania & Smoothie,Smoothie zielone,"20,00 zł"
Avocado SPOT,Śniadania & Smoothie,Tofucznica,"26,00 zł"
Avocado SPOT,Śniadania & Smoothie,Omlet z ciecierzycy (G/F),"28,00 zł"
Avocado SPOT,Śniadania & Smoothie,Bao Śniadaniowe (jedna bułka),"26,00 zł"
Avocado SPOT,Śniadania & Smoothie,Bao Śniadaniowe (dwie bułki),"44,00 zł"
Avocado SPOT,Bajgle,Vegan pulled pork,"33,00 zł"
Avocado SPOT,Bajgle,Pasta jajeczna z tofu,"31,00 zł"
Avocado SPOT,Bajgle,Vegan feta i carpaccio z buraka,"31,00 zł"
Avocado SPOT,Bajgle,Boczniak marynowany,"33,00 zł"
Avocado SPOT,Bajgle,Roślinna szynka,"31,00 zł"
Avocado SPOT,Bajgle,Kimchi 🌶️,"31,00 zł"
Avocado SPOT,Dania główne,Bowl kimchi,"40,50 zł"
Avocado SPOT,Dania główne,Wrap SPOT,"35,00 zł"
Avocado SPOT,Dania główne,Zupa Tom kha,"35,50 zł"
Avocado SPOT,Dania główne,Pierogi azjatyckie,"36,50 zł"
Avocado SPOT,Dania główne,Udon Gochujang,"40,50 zł"
Avocado SPOT,Desery,Tapioka z owocami (gf),"12,00 zł"
Avocado SPOT,Desery,Pudding czekoladowo-orzechowy (gf),"12,00 zł"
Avocado SPOT,Desery,Panna cotta (gf),"12,00 zł"
Avocado SPOT,Desery,"Ciasto migdałowe (gf, sf)","19,50 zł"
Avocado SPOT,Desery,"Nerkownik ananasowy (gf, sf)","21,50 zł"
Avocado SPOT,Desery,Tofurnik pistacjowy,"19,50 zł"
Avocado SPOT,Desery,Tort czekoladowy z kremem truskawkowym,Brak danych
Avocado SPOT,Sztućce,Sztućce,"0,00 zł"
Avocado SPOT,Napoje zimne,Woda gazowana,"6,00 zł"
Avocado SPOT,Napoje zimne,Woda niegazowana,"6,00 zł"
Avocado SPOT,Napoje zimne,Sok jabłkowy tłoczony na zimno,"9,00 zł"
Avocado SPOT,Napoje zimne,On Lemon,"12,00 zł"
Avocado SPOT,Napoje zimne,Mio Mio Mate,"16,00 zł"
Avocado SPOT,Napoje zimne,Kombucha FYK,"14,00 zł"
Mąka i Kawa,Wolt Specials,Margherita 🌱 -30%,Brak danych
Mąka i Kawa,Wolt Specials,Tre Salami -30%,Brak danych
Mąka i Kawa,Wolt Specials,Pomodoro🌱 -30%,Brak danych
Mąka i Kawa,Wolt Specials,Tonno -30%,Brak danych
Mąka i Kawa,Zestaw kibica,Deska Antipasti + Pizza peperoni + Cotto + Quattro Formaggi + 2 pepsi gratis,"170,00 zł"
Mąka i Kawa,Na początek,Focaccia z solą morską i rozmarynem🌱,"16,00 zł"
Mąka i Kawa,Na początek,Focaccia z czosnkiem i grana padano🌱,"20,00 zł"
Mąka i Kawa,Na początek,Insalata Mista,"26,00 zł"
Mąka i Kawa,Na początek,Caprese,"28,00 zł"
Mąka i Kawa,Na początek,Tigre Gamberi 🌶,"41,00 zł"
Mąka i Kawa,Na początek,Deska Antipasti dla 4 osób,"54,00 zł"
Mąka i Kawa,Pizza Classica,Margherita 🌱,"30,00 zł"
Mąka i Kawa,Pizza Classica,Cotto,"38,00 zł"
Mąka i Kawa,Pizza Classica,Napoli,"38,00 zł"
Mąka i Kawa,Pizza Classica,Peperoni 🌶,"38,00 zł"
Mąka i Kawa,Pizza Classica,Bufalina 🌱,"38,00 zł"
Mąka i Kawa,Pizza Classica,Vegetariana🌱,"38,00 zł"
Mąka i Kawa,Pizza Classica,Diavola 🌶🌶,"40,00 zł"
Mąka i Kawa,Pizza Classica,Capricciosa,"40,00 zł"
Mąka i Kawa,Pizza Classica,Quattro Formaggi (bianca) 🌱,"40,00 zł"
Mąka i Kawa,Pizza Classica,Salami Mascarpone 🌶,"40,00 zł"
Mąka i Kawa,Pizza Classica,Tre Salami,"40,00 zł"
Mąka i Kawa,Pizza Classica,Spagnola,"42,00 zł"
Mąka i Kawa,Pizza Classica,Massimo,"42,00 zł"
Mąka i Kawa,Pizza Classica,Toscano(bianca),"44,00 zł"
Mąka i Kawa,Pizza Classica,Tartufo 🌶,"46,00 zł"
Mąka i Kawa,Pizza Classica,Parma,"48,00 zł"
Mąka i Kawa,Pizza Classica,Scampi 🌶,"48,00 zł"
Mąka i Kawa,Pizza Classica,Asparagi e Prosciutto,"50,00 zł"
Mąka i Kawa,Pasta fresca ,Pomodoro🌱,"35,00 zł"
Mąka i Kawa,Pasta fresca ,Tortellone🌱,"39,00 zł"
Mąka i Kawa,Pasta fresca ,Peperonata,"41,00 zł"
Mąka i Kawa,Pasta fresca ,Amatriciana,"41,00 zł"
Mąka i Kawa,Pasta fresca ,Ravioli🌶🌶,"42,00 zł"
Mąka i Kawa,Pasta fresca ,Ragu,"44,00 zł"
Mąka i Kawa,Pasta fresca ,Spettacolo,"44,00 zł"
Mąka i Kawa,Pasta fresca ,Pappardele e Tartufo🌱🌶,"47,00 zł"
Mąka i Kawa,Pasta fresca ,Pasta Mare 🌶,"48,00 zł"
Mąka i Kawa,Sałatki,Tonno,"40,00 zł"
Mąka i Kawa,Sałatki,Avocado,"41,00 zł"
Mąka i Kawa,Sałatki,Cezar,"41,00 zł"
Mąka i Kawa,Sałatki,Insalata Manzo 🌶,"46,00 zł"
Mąka i Kawa,Sałatki,Gamberi 🌶,"47,00 zł"
Mąka i Kawa,Desery,Cannoli,"24,00 zł"
Mąka i Kawa,Napoje,Pepsi puszka,"13,00 zł"
Mąka i Kawa,Napoje,Pepsi Max puszka,"13,00 zł"
Mąka i Kawa,Napoje,"Oranżada San Pellegrino 0,3 l","14,00 zł"
Mąka i Kawa,Napoje,Sok włoski Yoga brzoskwinia,"12,00 zł"
Mąka i Kawa,Napoje,Sok włoski Yoga  jabłko,"12,00 zł"
Mąka i Kawa,Napoje,Sok włoski Yoga pomarańcza,"12,00 zł"
Mąka i Kawa,Napoje,"Woda San Pellegrino 0,7 l","18,00 zł"
Mąka i Kawa,Napoje,"Woda Levico 0,7 l","18,00 zł"
Mąka i Kawa,Produkty do domu,Kawa Rizzi Terra 100% Arabica 1 kg ziarnista,"68,00 zł"
Mąka i Kawa,Produkty do domu,Kawa Crema 1 kg ziarno,"50,00 zł"
Mąka i Kawa,Produkty do domu,Oliwa Extra Virgin,"32,00 zł"
Mąka i Kawa,Produkty do domu,Oliwa Piccante,"36,00 zł"
Mąka i Kawa,Produkty do domu,Krem Balsamico,"36,00 zł"
Akita Ramen Trójmiasto,Ramen,Akita Ramen,"44,50 zł"
Akita Ramen Trójmiasto,Ramen,Mapo Tofu Vegan  🌿🌶,"34,50 zł"
Akita Ramen Trójmiasto,Ramen,Kids Ramen,"34,50 zł"
Akita Ramen Trójmiasto,Ramen,Kids Veggie Ramen 🌿,"44,50 zł"
Akita Ramen Trójmiasto,Ramen,Akita Spicy Love 🌶,"44,50 zł"
Akita Ramen Trójmiasto,Ramen,Tricity Chunky Ramen,Brak danych
Akita Ramen Trójmiasto,Ramen,Harakiri Tantan 🌶🌶,Brak danych
Akita Ramen Trójmiasto,Ramen,Shoyu Vegan 🌿,Brak danych
Akita Ramen Trójmiasto,Przystawki,Tori Bites,"20,50 zł"
Akita Ramen Trójmiasto,Przystawki,Inari Tofu (Kitsune)🌿,"17,50 zł"
Akita Ramen Trójmiasto,Przystawki,Pikle z Ogórków (Kyurizuke)🌿,"17,50 zł"
Akita Ramen Trójmiasto,Przystawki,Goma Wakame 🌿,"17,50 zł"
Akita Ramen Trójmiasto,Przystawki,Menma 🌿,"17,50 zł"
Akita Ramen Trójmiasto,Przystawki,Rayu Daikon,"17,50 zł"
Akita Ramen Trójmiasto,Napoje zimne,Woda niegazowana,"10,00 zł"
Akita Ramen Trójmiasto,Napoje zimne,Woda gazowana,"10,00 zł"
Akita Ramen Trójmiasto,Merch,Limitowany Brelok wsparcia Ramen Army,"30,00 zł"
Akita Ramen Trójmiasto,Merch,Pałeczki,"15,00 zł"
Akita Ramen Trójmiasto,Merch,Pin z główką Akity,"15,00 zł"
Ping Pong Słowackiego,Startery,Edamame sól morska,"21,00 zł"
